'Participant','Base Color','Trial','U','V','Direction','Frequency','Ratio','ThresholdUV','ThresholdLMS','U1','V1','L1','U2','V2','L2','R1','G1','B1','R2','G2','B2','L1','M1','S1','L2','M2','S2','ThresholdLMS_Corrected','U1_Corrected','V1_Corrected','L1_Corrected','U2_Corrected','V2_Corrected','L2_Corrected','R1_Corrected','G1_Corrected','B1_Corrected','R2_Corrected','G2_Corrected','B2_Corrected','L1_Corrected','M1_Corrected','S1_Corrected','L2_Corrected','M2_Corrected','S2_Corrected'
'ann',1,1,0.127304,0.52131,45,10,1.001940927,0.005564825,0.001659849,0.129271463,0.523277463,37.46364289,0.125336537,0.519342537,37.53635711,0.038309524,0.338309524,0.008666667,0.034214286,0.342547619,0.010142857,0.05335403,0.056378226,0.010330723,0.053329063,0.057159493,0.011794997,0.002053728,0.131875391,0.518351383,42.31045108,0.127918276,0.513949778,42.3819525,0.045142857,0.380690476,0.012142857,0.040357143,0.3855,0.014,0.060643297,0.063913406,0.013963023,0.060607936,0.064825995,0.015802514
'ann',1,0,0.127304,0.52131,45,15,1.003495008,0.010012758,0.002973755,0.130844045,0.524850045,37.43458292,0.123763955,0.517769955,37.56541708,0.039928571,0.336642857,0.008095238,0.032571429,0.344261905,0.010738095,0.0533663,0.056072812,0.009763783,0.053321251,0.057475659,0.012385463,0.003664282,0.133484225,0.520048605,42.28519261,0.126339188,0.51224116,42.41009459,0.047047619,0.378809524,0.011428571,0.038452381,0.387452381,0.014738095,0.060664318,0.063559658,0.013255388,0.060598892,0.065195079,0.016533815
'ann',1,1,0.127304,0.52131,45,15,1.004241665,0.012147316,0.003612962,0.131598725,0.525604725,37.42063709,0.123009275,0.517015275,37.57936291,0.040690476,0.335857143,0.007809524,0.031761905,0.345071429,0.01102381,0.053370221,0.05592603,0.009480548,0.053311909,0.057624593,0.012668804,0.004456853,0.134251913,0.520873064,42.27188932,0.125587441,0.51139108,42.42636775,0.047928571,0.377880952,0.011095238,0.03752381,0.388404762,0.015119048,0.060665851,0.063386257,0.012924879,0.060596658,0.065378667,0.016910986
'ann',1,0,0.127304,0.52131,45,20,1.006600557,0.018880549,0.005599725,0.133979282,0.527985282,37.37664665,0.120628718,0.514634718,37.62335335,0.043095238,0.333357143,0.006952381,0.029214286,0.347714286,0.011928571,0.053384313,0.055467099,0.008630125,0.053295891,0.058109334,0.013566489,0.006953445,0.136638545,0.52355583,42.22917922,0.123196343,0.508744,42.4678773,0.050738095,0.375071429,0.00997619,0.034547619,0.391380952,0.016261905,0.060685639,0.062847867,0.011816912,0.060571476,0.065941813,0.018043055
'ann',1,1,0.127304,0.52131,45,20,1.009163302,0.026177801,0.007767131,0.13655925,0.53056525,37.32897167,0.11804875,0.51205475,37.67102833,0.045666667,0.330690476,0.00602381,0.026428571,0.350571429,0.012928571,0.053399079,0.054975378,0.007709043,0.053275029,0.058635997,0.014558336,0.009621418,0.139259344,0.526380487,42.18192451,0.120600705,0.505915224,42.51521803,0.053761905,0.372,0.008833333,0.031309524,0.394666667,0.01752381,0.060706624,0.06227125,0.010684349,0.060552321,0.066565178,0.019293069
'ann',1,0,0.127304,0.52131,45,25,1.011709725,0.033410245,0.009910961,0.139116305,0.533122305,37.28172065,0.115491695,0.509497695,37.71827935,0.048190476,0.328071429,0.005119048,0.023642857,0.353452381,0.013928571,0.05341399,0.0544936,0.006811475,0.053257374,0.059166432,0.015550311,0.012281267,0.141837455,0.52925292,42.13689639,0.118021119,0.503119667,42.5577891,0.056690476,0.36902381,0.007666667,0.02802381,0.397928571,0.018761905,0.060720819,0.061702466,0.009528979,0.060518974,0.067179133,0.020519652
'ann',1,1,0.127304,0.52131,45,25,1.008725057,0.024931239,0.007394254,0.136118524,0.530124524,37.33711577,0.118489476,0.512495476,37.66288423,0.045238095,0.331142857,0.006190476,0.026904762,0.350095238,0.012761905,0.053398867,0.055060598,0.007874239,0.053280663,0.058548625,0.014393034,0.00914814,0.138801964,0.525897746,42.18960827,0.121030955,0.506411433,42.50463644,0.053238095,0.37252381,0.00902381,0.031857143,0.394095238,0.017285714,0.060701135,0.062368564,0.010873164,0.060550993,0.066453095,0.01905745
'ann',1,0,0.127304,0.52131,90,2,0.999559331,0.002956795,0.000941766,0.127304,0.522788398,37.50826437,0.127304,0.519831602,37.49173563,0.03652381,0.340428571,0.008928571,0.036,0.340428571,0.009880952,0.053341801,0.056697437,0.010597425,0.053341292,0.056840281,0.011528295,0.001223968,0.129882528,0.517772326,42.3567775,0.129911589,0.514516185,42.33800471,0.043071429,0.383119048,0.012452381,0.042452381,0.383095238,0.013690476,0.060625702,0.064279978,0.014277823,0.06063305,0.064464008,0.015487855
'ann',1,1,0.127304,0.52131,90,2,0.999515101,0.003253638,0.001035843,0.127304,0.522936819,37.50909406,0.127304,0.519683181,37.49090594,0.036571429,0.340428571,0.008880952,0.03597619,0.340428571,0.009928571,0.053345709,0.056691025,0.010550892,0.053341698,0.056847504,0.01157484,0.001318022,0.129901818,0.517903363,42.35959807,0.129913469,0.514386866,42.33743536,0.043119048,0.383119048,0.012404762,0.042428571,0.383095238,0.013738095,0.06062961,0.064273565,0.01423129,0.060633456,0.064471231,0.015534399
'ann',1,0,0.127304,0.52131,90,4,0.999409505,0.003962388,0.00127148,0.127304,0.523291194,37.51107505,0.127304,0.519328806,37.48892495,0.036619048,0.340428571,0.008761905,0.035928571,0.340428571,0.010047619,0.053342537,0.056672561,0.010434525,0.053344869,0.056865967,0.011691207,0.001600638,0.129896124,0.518296521,42.36130581,0.129919105,0.513999282,42.33572729,0.043190476,0.383119048,0.012261905,0.042357143,0.383095238,0.013880952,0.060628392,0.064251895,0.014091656,0.060634673,0.064492901,0.015674033
'ann',1,1,0.127304,0.52131,90,4,0.99943869,0.003766493,0.001224378,0.127304,0.523193246,37.51052751,0.127304,0.519426754,37.48947249,0.036595238,0.340428571,0.008785714,0.035928571,0.340428571,0.01002381,0.053340583,0.056675768,0.010457791,0.05334251,0.05686195,0.011667929,0.001553691,0.129886472,0.518230911,42.35989553,0.129928688,0.514063993,42.33713759,0.043166667,0.383119048,0.012285714,0.042380952,0.383095238,0.013857143,0.060626439,0.064255102,0.014114922,0.060636627,0.064489694,0.015650767
'ann',1,0,0.127304,0.52131,90,8,0.999348999,0.004368533,0.001412649,0.127304,0.523494267,37.51221024,0.127304,0.519125733,37.48778976,0.036666667,0.340428571,0.008690476,0.035880952,0.340428571,0.010119048,0.053344085,0.056662132,0.010364713,0.053343321,0.056876397,0.011761018,0.001789208,0.129871106,0.518558873,42.36019295,0.129922858,0.513741203,42.33458855,0.043214286,0.383119048,0.012166667,0.042309524,0.383095238,0.01397619,0.060623267,0.064236638,0.013998555,0.060635485,0.064507347,0.015767123
'ann',1,1,0.127304,0.52131,90,8,0.999247863,0.005047461,0.001648302,0.127304,0.52383373,37.51410787,0.127304,0.51878627,37.48589213,0.036714286,0.340428571,0.008571429,0.035833333,0.340428571,0.010238095,0.053340914,0.056643669,0.010248346,0.053346493,0.05689486,0.011877386,0.002024565,0.129876952,0.5188873,42.36274169,0.129917034,0.513418781,42.33203949,0.043285714,0.383119048,0.012047619,0.042238095,0.383095238,0.014095238,0.060624409,0.064218986,0.013882199,0.060634343,0.064525,0.015883478
