'Participant','Base Color','Trial','U','V','Direction','Frequency','Ratio','ThresholdUV','ThresholdLMS','U1','V1','L1','U2','V2','L2','R1','G1','B1','R2','G2','B2','L1','M1','S1','L2','M2','S2','ThresholdLMS_Corrected','U1_Corrected','V1_Corrected','L1_Corrected','U2_Corrected','V2_Corrected','L2_Corrected','R1_Corrected','G1_Corrected','B1_Corrected','R2_Corrected','G2_Corrected','B2_Corrected','L1_Corrected','M1_Corrected','S1_Corrected','L2_Corrected','M2_Corrected','S2_Corrected'
'kon',2,1,0.225072,0.166347,135,10,0.9955193183,0.0039251305,0.0062571348,0.2236842568,0.1677347432,37.5842014225,0.2264597432,0.1649592568,37.4157985775,0.1133333333,0.143452381,0.3509047619,0.1203333333,0.1324047619,0.3573333333,0.0746274659,0.0857901533,0.3439087648,0.0750452148,0.0853622231,0.3501372556,0.0080894026,0.2240102993,0.1591316287,43.8748929235,0.2265901682,0.1565947441,43.7354937296,0.1328333333,0.1558809524,0.4403095238,0.1410238095,0.1433333333,0.4486190476,0.0886948059,0.10350653,0.4313953722,0.0893126785,0.1031987411,0.4394552689
'kon',2,0,0.225072,0.166347,135,15,0.9882176988,0.0103594449,0.0165469515,0.2214093831,0.1700096169,37.7222273227,0.2287346169,0.1626843831,37.2777726773,0.1077142857,0.1523333333,0.3457619048,0.1262380952,0.1231666667,0.3627619048,0.0742955867,0.0861386407,0.3389261957,0.0754090843,0.0850150654,0.3553973616,0.0212783976,0.2218970815,0.1612069731,43.9893293307,0.2286975167,0.1545160734,43.621153534,0.1262857143,0.1659047619,0.4337619048,0.1478809524,0.1328571429,0.4556190476,0.0882093581,0.1037675299,0.4250451479,0.0898381246,0.1029529065,0.4462454713
'kon',2,1,0.225072,0.166347,135,15,0.9906375456,0.0082217816,0.0131400933,0.2221651612,0.1692538388,37.6763716552,0.2279788388,0.1634401612,37.3236283448,0.1095714286,0.1494047619,0.347452381,0.1242619048,0.1262619048,0.360952381,0.0744052523,0.086022952,0.3405639387,0.075288494,0.0851330299,0.3536440753,0.0168510862,0.2226000132,0.1605200051,43.9525860891,0.227999811,0.1552123799,43.6595523247,0.128452381,0.1625952381,0.4359285714,0.1455952381,0.1363571429,0.4532380952,0.0883709998,0.1036823426,0.4271465353,0.0896593251,0.1030280754,0.4439355573
'kon',2,0,0.225072,0.166347,135,20,0.9764659424,0.0208158052,0.0332792791,0.2177125015,0.1737064985,37.946517767,0.2324314985,0.1589875015,37.053482233,0.0988333333,0.1663809524,0.3376666667,0.1360714286,0.1077619048,0.3718571429,0.0737758364,0.0866967853,0.3310836166,0.0760177466,0.084442975,0.3642107142,0.0428357147,0.2184508537,0.1645918657,44.1773584099,0.2321233317,0.1511460524,43.4378501079,0.1159047619,0.1818095238,0.4234285714,0.1593809524,0.1153571429,0.4674285714,0.0874461009,0.1041913427,0.4150237799,0.0907356244,0.1025634256,0.4577019637
'kon',2,1,0.225072,0.166347,135,20,0.9778986845,0.0195342783,0.031239853,0.2181655897,0.1732534103,37.9190302244,0.2319784103,0.1594405897,37.0809697756,0.0999047619,0.1646904762,0.3386428571,0.1348571429,0.1096666667,0.3707380952,0.0738390725,0.0866300512,0.3320293587,0.0759433244,0.0845147039,0.3631263978,0.0401698798,0.2188742636,0.1641803346,44.1559408405,0.2317034576,0.1515651065,43.461725847,0.1171666667,0.1799047619,0.4246904762,0.157952381,0.117547619,0.465952381,0.0875433089,0.1041453354,0.4162477886,0.0906254553,0.1026128863,0.4562699227
'kon',2,0,0.225072,0.166347,135,25,0.9567148399,0.038676535,0.0621785743,0.2113977799,0.1800212201,38.3295503612,0.2387462201,0.1526727799,36.6704496388,0.0843333333,0.189452381,0.3244761905,0.1537857143,0.0802857143,0.3883571429,0.0729481627,0.0876340897,0.3183058012,0.0771626536,0.0834753842,0.3802018297,0.0799726016,0.2125560001,0.1703900439,44.509142446,0.2379570312,0.1454080975,43.134858184,0.0989761905,0.2078809524,0.4068571429,0.1801190476,0.0841904762,0.489,0.0862473089,0.1049510126,0.3989555802,0.0924340591,0.1019695021,0.4786327521
'kon',2,1,0.225072,0.166347,135,25,0.9642501694,0.031819281,0.0510311652,0.2138221853,0.1775968147,38.1825091163,0.2363218147,0.1550971853,36.8174908837,0.0898095238,0.1807380952,0.329452381,0.1468333333,0.0910238095,0.3818809524,0.0732600839,0.0872790341,0.323126259,0.076707134,0.0838478511,0.3739251236,0.0656456768,0.2148221185,0.1681627496,44.3807935943,0.2357183047,0.1476079921,43.2486191574,0.1053571429,0.198047619,0.4130714286,0.1719761905,0.0963571429,0.4805,0.0866951728,0.1046582896,0.4049808638,0.0917546393,0.1021864076,0.470384583
'kon',3,0,0.450927,0.482579,0,2,0.9932990248,0.006146965,0.000999256,0.4540004825,0.482579,37.6260656658,0.4478535175,0.482579,37.3739343342,0.3456904762,0.0436666667,0.0104285714,0.3372619048,0.0489761905,0.0105714286,0.0695430707,0.0204454668,0.0106025571,0.0687451473,0.0210240899,0.010766953,0.0011817801,0.454566377,0.4793132341,43.6927483671,0.448566672,0.479231837,43.3787541962,0.4056666667,0.0482619048,0.0142380952,0.3957380952,0.0542619048,0.0144047619,0.0814054386,0.023857767,0.0143814277,0.0804310908,0.0244987719,0.0145721194
'kon',3,1,0.450927,0.482579,0,2,0.9950049038,0.0045781957,0.0007433782,0.4532160978,0.482579,37.5938925558,0.4486379022,0.482579,37.4061074442,0.3446190476,0.0443571429,0.010452381,0.3383333333,0.0483095238,0.010547619,0.0694442918,0.0205224358,0.010629063,0.0688471322,0.0209508939,0.0107405766,0.0008804771,0.4537948161,0.4792993235,43.6540862442,0.4493312804,0.4792502216,43.4198623322,0.4044047619,0.0490238095,0.0142619048,0.397,0.0535,0.0143809524,0.0812817687,0.0239395722,0.0144082284,0.0805547607,0.0244169668,0.0145453187
'kon',3,0,0.450927,0.482579,0,4,0.9952331124,0.0043685333,0.000710486,0.4531112666,0.482579,37.5895926821,0.4487427334,0.482579,37.4104073179,0.3444761905,0.044452381,0.010452381,0.3384761905,0.0482142857,0.010547619,0.0694312341,0.0205326658,0.0106295106,0.0688601899,0.0209406639,0.0107401289,0.0008420377,0.4537030758,0.4793030701,43.6480453742,0.4494408855,0.4792422567,43.4236273947,0.4042380952,0.0491190476,0.0142619048,0.3971666667,0.0533809524,0.0143809524,0.0812643973,0.0239489918,0.0144086643,0.080568926,0.024403774,0.0145447533
'kon',3,1,0.450927,0.482579,0,4,0.9952421987,0.0043601863,0.0007045154,0.4531070932,0.482579,37.5894214991,0.4487469068,0.482579,37.4105785009,0.344452381,0.044452381,0.010452381,0.3385,0.0482142857,0.010547619,0.0694269205,0.0205318554,0.0106294989,0.0688645036,0.0209414743,0.0107401406,0.0008389201,0.4536995682,0.4793012083,43.6458724555,0.4494408855,0.4792422567,43.4236273947,0.4042142857,0.0491190476,0.0142619048,0.3971666667,0.0533809524,0.0143809524,0.0812600837,0.0239481814,0.0144086527,0.080568926,0.024403774,0.0145447533
'kon',3,0,0.450927,0.482579,0,8,0.9944838077,0.0050571233,0.000821479,0.4534555617,0.482579,37.6037146615,0.4483984383,0.482579,37.3962853385,0.344952381,0.0441428571,0.0104285714,0.3380238095,0.0485238095,0.010547619,0.0694734687,0.0204958066,0.0106047835,0.0688199093,0.0209743168,0.0107415895,0.0009732071,0.4540188087,0.4792871685,43.6659275992,0.4490894975,0.4792042143,43.4065274978,0.4047857143,0.0487857143,0.0142619048,0.3966190476,0.0537142857,0.0144047619,0.0813187265,0.0239148074,0.014407121,0.0805169566,0.0244419752,0.0145695748
'kon',3,1,0.450927,0.482579,0,8,0.9950049038,0.0045781957,0.0007433782,0.4532160978,0.482579,37.5938925558,0.4486379022,0.482579,37.4061074442,0.3446190476,0.0443571429,0.010452381,0.3383333333,0.0483095238,0.010547619,0.0694442918,0.0205224358,0.010629063,0.0688471322,0.0209508939,0.0107405766,0.0008804771,0.4537948161,0.4792993235,43.6540862442,0.4493312804,0.4792502216,43.4198623322,0.4044047619,0.0490238095,0.0142619048,0.397,0.0535,0.0143809524,0.0812817687,0.0239395722,0.0144082284,0.0805547607,0.0244169668,0.0145453187
'kon',3,0,0.450927,0.482579,0,10,0.9942087982,0.0053099795,0.0008628937,0.4535819897,0.482579,37.6089003661,0.4482720103,0.482579,37.3910996339,0.3451190476,0.0440238095,0.0104285714,0.3378333333,0.0486190476,0.010547619,0.069487634,0.0204826138,0.0106042182,0.0687982243,0.020982926,0.0107420138,0.001027149,0.4541664201,0.4793366124,43.6731791987,0.4489556282,0.4792126425,43.4007023739,0.405,0.0486666667,0.0142380952,0.3964047619,0.0538571429,0.0144047619,0.0813391593,0.0238992187,0.0143833009,0.08049737,0.0244573202,0.0145702462
'kon',3,1,0.450927,0.482579,0,10,0.992628776,0.0067640801,0.001095624,0.4543090401,0.482579,37.6387217249,0.4475449599,0.482579,37.3612782751,0.3461190476,0.0434047619,0.0104285714,0.3368571429,0.0492380952,0.0105714286,0.0695854498,0.0204185497,0.0106013437,0.0687070818,0.0210518173,0.0107681781,0.0013016546,0.4548576585,0.479297807,43.7085671708,0.4482388679,0.4791932809,43.3637032365,0.4061666667,0.047952381,0.0142380952,0.3952380952,0.0545714286,0.0144285714,0.0814543465,0.0238257349,0.0143799904,0.0803845426,0.0245348208,0.0145968348
'kon',3,0,0.450927,0.482579,0,15,0.9910303,0.008237521,0.0013376996,0.4550457605,0.482579,37.6689395427,0.4468082395,0.482579,37.3310604573,0.3471428571,0.0427619048,0.0104047619,0.3358571429,0.0498809524,0.0105952381,0.0696820136,0.0203475061,0.0105750733,0.0686148317,0.0211236713,0.0107944602,0.0015800563,0.4555664943,0.4793186637,43.7475584272,0.4475524409,0.4792279353,43.3258446561,0.4073571429,0.0472380952,0.0142142857,0.3940714286,0.0552619048,0.0144285714,0.0815714876,0.0237490448,0.0143534135,0.0802661494,0.0246045314,0.0146000158
'kon',3,1,0.450927,0.482579,0,15,0.9929785514,0.0064419811,0.0010459296,0.4541479905,0.482579,37.6321159845,0.4477060095,0.482579,37.3678840155,0.3459047619,0.043547619,0.0104285714,0.3370714286,0.0491190476,0.0105714286,0.0695658633,0.0204338948,0.0106020151,0.0687298744,0.0210402454,0.0107676361,0.0012371963,0.4547019079,0.4793066846,43.7007181925,0.4484288428,0.4792383945,43.3707502986,0.4059047619,0.0481190476,0.0142380952,0.3955,0.0544047619,0.0144047619,0.0814293387,0.0238432323,0.0143807679,0.0804071906,0.0245133066,0.0145727792
'kon',3,0,0.450927,0.482579,0,20,0.98962381,0.0095359602,0.0015483493,0.4556949801,0.482579,37.6955681882,0.4461590199,0.482579,37.3044318118,0.3480238095,0.0421904762,0.0103809524,0.334952381,0.0504285714,0.0105952381,0.0697623136,0.0202829194,0.0105491211,0.0685246523,0.0211796577,0.0107969931,0.0018414359,0.456223468,0.4793385647,43.7802566341,0.4469190201,0.4792010124,43.2905216056,0.4084285714,0.0465714286,0.0141666667,0.393,0.0558809524,0.014452381,0.0816711128,0.0236718321,0.0143037589,0.0801577523,0.0246701811,0.0146261335
'kon',3,1,0.450927,0.482579,0,20,0.9880209087,0.0110179737,0.0017863051,0.4564359869,0.482579,37.7259613682,0.4454180131,0.482579,37.2740386318,0.349047619,0.041547619,0.0103809524,0.333952381,0.0510714286,0.0106190476,0.0698612371,0.0202158926,0.0105461289,0.0684324022,0.0212515117,0.0108232751,0.0021258795,0.4569468191,0.4793551499,43.8169163377,0.446178102,0.4791839056,43.2535847475,0.4096190476,0.0458571429,0.0141428571,0.3918095238,0.0566190476,0.0144761905,0.0817882539,0.0235951419,0.014277182,0.0800438173,0.0247506444,0.0146528398
'kon',3,0,0.450927,0.482579,0,25,0.9763768375,0.0218565955,0.0035491233,0.4618552978,0.482579,37.9482285858,0.4399987022,0.482579,37.0517714142,0.3565952381,0.0367619048,0.0102380952,0.3266428571,0.0556666667,0.0107380952,0.0705700887,0.0196902931,0.0103841482,0.0677386789,0.0217510135,0.0109610591,0.0042153038,0.4622513773,0.479462457,44.0952929444,0.4408912793,0.4791093085,42.9765616593,0.418547619,0.0404761905,0.0139761905,0.3832142857,0.0617857143,0.0146190476,0.0826647858,0.0230182011,0.0140893647,0.0791964622,0.025300956,0.0148163776
'kon',3,1,0.450927,0.482579,0,25,0.9814779746,0.0170924936,0.0027743385,0.4594732468,0.482579,37.8505342786,0.4423807532,0.482579,37.1494657214,0.3532619048,0.0388809524,0.0103095238,0.3298333333,0.0536666667,0.0106904762,0.0702585958,0.0199246945,0.0104638663,0.0680426799,0.0215346321,0.0109051962,0.0032974134,0.4599246546,0.4794209959,43.9736977864,0.4432371785,0.4791594444,43.095977852,0.4146190476,0.0428333333,0.014047619,0.3869761905,0.0595,0.014547619,0.0822775123,0.0232700735,0.0141700851,0.0795631584,0.0250547301,0.0147359637
'kon',3,0,0.450927,0.482579,45,2,0.9949910352,0.0048163079,0.0013423859,0.452629822,0.484281822,37.5941538967,0.449224178,0.480876178,37.4058461033,0.3432619048,0.0458333333,0.0098571429,0.3396904762,0.0468333333,0.0111428571,0.0693381942,0.0206097559,0.0100544669,0.0689532298,0.0208635738,0.0113151726,0.0016564598,0.4533129425,0.4810939426,43.6483109346,0.449826038,0.4774584575,43.4235835035,0.4027857143,0.0507142857,0.0135238095,0.3985714286,0.0518095238,0.0151190476,0.0811429167,0.0240278351,0.0136949996,0.0806849854,0.024327083,0.0152585241
'kon',3,1,0.450927,0.482579,45,2,0.994751268,0.0050474607,0.0013936236,0.4527115469,0.4843635469,37.5986726775,0.4491424531,0.4807944531,37.4013273225,0.3433333333,0.0458095238,0.0098333333,0.3395952381,0.0468571429,0.0111666667,0.0693455693,0.0206043972,0.0100310943,0.0689415411,0.0208681221,0.0113385335,0.0017526683,0.4534252378,0.4812010971,43.6507377301,0.4497146278,0.4773522125,43.4211501869,0.4028809524,0.0506666667,0.0134761905,0.3984761905,0.0518571429,0.0151666667,0.0811490397,0.0240154969,0.0136482312,0.0806788624,0.0243394213,0.0153052926
'kon',3,0,0.450927,0.482579,45,4,0.9949910352,0.0048163079,0.0013423859,0.452629822,0.484281822,37.5941538967,0.449224178,0.480876178,37.4058461033,0.3432619048,0.0458333333,0.0098571429,0.3396904762,0.0468333333,0.0111428571,0.0693381942,0.0206097559,0.0100544669,0.0689532298,0.0208635738,0.0113151726,0.0016564598,0.4533129425,0.4810939426,43.6483109346,0.449826038,0.4774584575,43.4235835035,0.4027857143,0.0507142857,0.0135238095,0.3985714286,0.0518095238,0.0151190476,0.0811429167,0.0240278351,0.0136949996,0.0806849854,0.024327083,0.0152585241
'kon',3,1,0.450927,0.482579,45,4,0.9962669855,0.0035871361,0.000995332,0.4521952441,0.4838472441,37.5701249098,0.4496587559,0.4813107559,37.4298750902,0.3428095238,0.0459761905,0.0100238095,0.3401428571,0.0467142857,0.0109761905,0.0692919897,0.0206451146,0.0102179688,0.0690026404,0.0208319883,0.0111518001,0.0012350683,0.4528728663,0.4806447439,43.6188017166,0.4502644096,0.4779058444,43.4531249927,0.4022380952,0.0508571429,0.0137142857,0.3991190476,0.0516666667,0.0149047619,0.0810818175,0.024063969,0.013881733,0.0807437248,0.0242869324,0.0150485125
'kon',3,0,0.450927,0.482579,45,8,0.9954556615,0.0043685333,0.00119607,0.4524715097,0.4841235097,37.5854003916,0.4493824903,0.4810344903,37.4145996084,0.3430952381,0.0458809524,0.0099285714,0.3398571429,0.0467857143,0.0110714286,0.0693214901,0.0206236797,0.0101244785,0.0689699339,0.02084965,0.011245161,0.0015069303,0.4531507676,0.480923758,43.6358573307,0.4499839314,0.4776260545,43.4338759112,0.4025714286,0.0507619048,0.0135952381,0.3987619048,0.0517619048,0.015047619,0.0811175854,0.0240401381,0.0137649879,0.0807060031,0.0243139696,0.0151885241
'kon',3,1,0.450927,0.482579,45,8,0.9960807011,0.0037664929,0.0010445016,0.4522586563,0.4839106563,37.5736311465,0.4495953437,0.4812473437,37.4263688535,0.3428571429,0.045952381,0.01,0.3400714286,0.0467142857,0.011,0.0692950512,0.0206389455,0.0101945846,0.0689920592,0.0208335739,0.0111750433,0.001286236,0.4529325151,0.4807000693,43.6221892032,0.4502012956,0.4778487999,43.4475589676,0.4023095238,0.0508333333,0.0136904762,0.3990238095,0.0516904762,0.0149285714,0.0810891926,0.0240586102,0.0138583605,0.0807320361,0.0242914807,0.0150718734
'kon',3,0,0.450927,0.482579,45,10,0.9936115794,0.006146965,0.0016926891,0.4531002803,0.4847522803,37.6201667236,0.4487537197,0.4804057197,37.3798332764,0.3437380952,0.0457142857,0.0096904762,0.3391904762,0.0469761905,0.0113095238,0.0693919184,0.0205789808,0.0098911061,0.0688983981,0.0208973117,0.0114786512,0.0021249078,0.4538059172,0.4815952364,43.67685506,0.4493359425,0.4769602005,43.3949954864,0.4033809524,0.050547619,0.0132857143,0.398,0.0519761905,0.0153333333,0.0812047177,0.0239815153,0.0134616039,0.0806251383,0.0243701964,0.0154686534
'kon',3,1,0.450927,0.482579,45,10,0.9952380816,0.0045781957,0.0012692191,0.4525456366,0.4841976366,37.5894990638,0.4493083634,0.4809603634,37.4105009362,0.3431666667,0.0458571429,0.0098809524,0.3397619048,0.0468095238,0.0110952381,0.0693265055,0.0206143042,0.0100778278,0.0689582452,0.0208541983,0.0112685219,0.0016022813,0.4532461822,0.4810350114,43.6405769876,0.44989283,0.4775174382,43.43132525,0.4026666667,0.0507380952,0.013547619,0.3986904762,0.0517857143,0.0150952381,0.0811269144,0.024031573,0.0137183489,0.0807009877,0.0243233451,0.0152351749
'kon',3,0,0.450927,0.482579,45,15,0.9922401891,0.0074716744,0.0020879182,0.4535686358,0.4852206358,37.6460631649,0.4482853642,0.4799373642,37.3539368351,0.3442380952,0.0455714286,0.0095,0.3386904762,0.0470952381,0.0115,0.0694443903,0.0205412261,0.0097043494,0.0688427201,0.0209312933,0.0116652785,0.0025704061,0.4542823667,0.4821010141,43.7076863984,0.4488628202,0.4764580095,43.3641095783,0.403952381,0.0504047619,0.0130714286,0.3974285714,0.0521190476,0.015547619,0.0812677708,0.023942175,0.013251604,0.0805620851,0.0244095367,0.0156786533
'kon',3,1,0.450927,0.482579,45,15,0.9896345961,0.009993627,0.0027841872,0.4544602807,0.4861122807,37.6953638356,0.4473937193,0.4790457193,37.3046361644,0.3451666667,0.0453095238,0.0091666667,0.3377619048,0.0473571429,0.0118333333,0.069544319,0.0204750923,0.0093774867,0.0687427914,0.0209974271,0.0119921412,0.0034583382,0.4551968156,0.483055764,43.7658289209,0.4479047609,0.4754610723,43.3067908336,0.405047619,0.0501428571,0.0126666667,0.3963095238,0.0524285714,0.016,0.0813908156,0.0238696636,0.0128549885,0.0804458583,0.0244968176,0.0161220723
'kon',3,0,0.450927,0.482579,45,20,0.9823034617,0.0171252145,0.0047507552,0.4569816776,0.4886336776,37.8347722487,0.4448723224,0.4765243224,37.1652277513,0.3478095238,0.0445714286,0.0082380952,0.3351190476,0.0480952381,0.0127857143,0.0698317145,0.020291425,0.0084669218,0.0684577557,0.0211851112,0.0129259842,0.0059284047,0.457807962,0.4857556654,43.9297547905,0.4452985831,0.4727467123,43.1431124009,0.4081666667,0.0493095238,0.0114761905,0.3931904762,0.0532380952,0.0171904762,0.0817257022,0.0236429271,0.0116880795,0.0801077657,0.024719781,0.0172888518
'kon',3,1,0.450927,0.482579,45,20,0.9764012286,0.0229055761,0.0063452034,0.4590253441,0.4906773441,37.9477602601,0.4428286559,0.4744806559,37.0522397399,0.349952381,0.044,0.0074761905,0.332952381,0.0487142857,0.013547619,0.0700674842,0.0201452687,0.0077199649,0.0682240844,0.0213380033,0.0136731882,0.0079068528,0.4599242897,0.4879562896,44.0607094231,0.4432221457,0.4705906335,43.0092781277,0.4106666667,0.0486428571,0.0105238095,0.3906428571,0.0539047619,0.0181428571,0.0819944742,0.0234616999,0.0107545547,0.0798303664,0.0248993873,0.0182223532
'kon',3,0,0.450927,0.482579,45,25,0.9717487276,0.0274866913,0.0076133336,0.4606450129,0.4922970129,38.0373010767,0.4412089871,0.4728609871,36.9626989233,0.3516428571,0.0435238095,0.0068809524,0.3312619048,0.0491904762,0.0141666667,0.0702506374,0.0200269249,0.0071362511,0.0680432909,0.0214603639,0.0142801802,0.0095111264,0.4616083714,0.489712126,44.1664833769,0.4415345191,0.468833384,42.9059308154,0.4126904762,0.0481428571,0.0097619048,0.3886428571,0.054452381,0.0189285714,0.0822182938,0.023322811,0.0100079277,0.0796196322,0.0250506497,0.0189925289
'kon',3,1,0.450927,0.482579,45,25,0.9743412594,0.0249312393,0.0069149905,0.4597415242,0.4913935242,37.9873538285,0.4421124758,0.4737644758,37.0126461715,0.3506904762,0.0437857143,0.0072142857,0.3322142857,0.0489047619,0.0138333333,0.0701463952,0.0200922483,0.0074631022,0.0681443272,0.0213912674,0.0139531997,0.0086443168,0.460665201,0.4887509471,44.1086009102,0.4424832721,0.4698203909,42.9633833893,0.4115714286,0.0484285714,0.0101666667,0.3897619048,0.0541428571,0.0185,0.0820941415,0.0233982851,0.010404661,0.0797382188,0.0249673856,0.018572388
'kon',3,0,0.450927,0.482579,90,2,0.9996193218,0.0025541909,0.0008820642,0.450927,0.4838560955,37.5071390759,0.450927,0.4813019045,37.4928609241,0.340952381,0.047047619,0.010047619,0.3419761905,0.0456190476,0.010952381,0.0691021573,0.0207557102,0.0102461601,0.0691849531,0.0207168091,0.0111234678,0.0011146207,0.4516397098,0.4806420644,43.5410168631,0.4514955015,0.47791339,43.5309458932,0.4000714286,0.0520952381,0.0137380952,0.4012857143,0.0504285714,0.0148809524,0.08085835,0.0241904412,0.0139106785,0.0809671923,0.0241604602,0.0150195671
'kon',3,1,0.450927,0.482579,90,2,0.9994908622,0.0034163201,0.0011840774,0.450927,0.48428716,37.5095487648,0.450927,0.48087084,37.4904512352,0.3407857143,0.0472857143,0.0098809524,0.3421666667,0.0453809524,0.0110952381,0.0690875038,0.0207596509,0.0100844253,0.0692015605,0.020709662,0.011261936,0.0014866293,0.4516501959,0.4810526978,43.5429537602,0.4514736822,0.4774521736,43.5297291392,0.3998809524,0.0523571429,0.0135714286,0.4015,0.0501666667,0.0150952381,0.0808425889,0.0241973446,0.0137490615,0.0809919866,0.0241624007,0.0152277521
'kon',3,0,0.450927,0.482579,90,4,0.9987727945,0.008237521,0.0028548281,0.450927,0.4866977605,37.5230242307,0.450927,0.4784602395,37.4769757693,0.3398333333,0.0486428571,0.009047619,0.3431428571,0.044,0.0119761905,0.0690151101,0.0208017143,0.0092765989,0.0692797813,0.0206726696,0.012116201,0.0036004327,0.4517948497,0.4836363096,43.5505942288,0.4513490099,0.4749279066,43.5197690753,0.3987380952,0.0538809524,0.0124761905,0.4026428571,0.0485952381,0.0161666667,0.0807321709,0.0242151517,0.0126859878,0.0810936328,0.0241330306,0.0162672888
'kon',3,1,0.450927,0.482579,90,4,0.9993811738,0.0041525584,0.0014390699,0.450927,0.4846552792,37.5116065831,0.450927,0.4805027208,37.4883934169,0.3406428571,0.0475,0.0097619048,0.3423095238,0.0451666667,0.0112380952,0.0690786774,0.0207686625,0.0099691291,0.0692127467,0.0207046672,0.0114005104,0.0018356132,0.4516775285,0.4814598726,43.542597598,0.451443134,0.4770497492,43.5279081919,0.3996904762,0.0525714286,0.0133809524,0.4016666667,0.0499285714,0.0152619048,0.0808180559,0.024192685,0.0135639074,0.0810066401,0.02415846,0.0153894869
'kon',3,0,0.450927,0.482579,90,8,0.9993489991,0.0043685333,0.0015318027,0.450927,0.4847632666,37.5122102422,0.450927,0.4803947334,37.4877897578,0.3405952381,0.0475714286,0.0097142857,0.3423571429,0.0450952381,0.0112857143,0.0690749487,0.0207703275,0.0099229377,0.0692164754,0.0207030023,0.0114467018,0.0019283211,0.4516839781,0.4815774324,43.5434446484,0.4514367957,0.4769342775,43.527060389,0.3996428571,0.0526428571,0.0133333333,0.4017142857,0.0498571429,0.0153095238,0.0808143272,0.0241943499,0.013517716,0.0810103689,0.0241567951,0.0154356783
'kon',3,1,0.450927,0.482579,90,8,0.9989418298,0.0071022841,0.0024603503,0.450927,0.4861301421,37.5198511947,0.450927,0.4790278579,37.4801488053,0.340047619,0.0483333333,0.0092380952,0.3429047619,0.0443333333,0.0117619048,0.0690311326,0.0207920918,0.009461247,0.0692602914,0.0206812379,0.0119083925,0.0031130665,0.4517660128,0.4830459836,43.5485352972,0.4513602931,0.4755034937,43.5241284724,0.399,0.0535238095,0.0127380952,0.4023809524,0.0489761905,0.0159285714,0.0807574879,0.0242116542,0.0129402348,0.0810738815,0.024144318,0.0160364493
'kon',3,0,0.450927,0.482579,90,10,0.9989398051,0.0071158803,0.0024600979,0.450927,0.4861369402,37.5198891968,0.450927,0.4790210598,37.4801108032,0.340047619,0.0483333333,0.0092380952,0.3429047619,0.0443095238,0.0117619048,0.0690311326,0.0207920918,0.009461247,0.0692570854,0.0206774648,0.0119082631,0.0031130665,0.4517660128,0.4830459836,43.5485352972,0.4513602931,0.4755034937,43.5241284724,0.399,0.0535238095,0.0127380952,0.4023809524,0.0489761905,0.0159285714,0.0807574879,0.0242116542,0.0129402348,0.0810738815,0.024144318,0.0160364493
'kon',3,1,0.450927,0.482579,90,10,0.9983589096,0.0110179737,0.0038296236,0.450927,0.4880879869,37.5307957145,0.450927,0.4770700131,37.4692042855,0.3392857143,0.0494047619,0.008547619,0.3437142857,0.0431904762,0.0124761905,0.0689689343,0.0208194618,0.0087916301,0.0693238587,0.0206481862,0.0126009227,0.004809726,0.4518775384,0.4851170649,43.5556803459,0.4512616758,0.4734541199,43.5175531005,0.3980952381,0.0547380952,0.0118809524,0.4033571429,0.0477142857,0.0168095238,0.0806721256,0.0242286829,0.0121083772,0.0811681325,0.0241261911,0.0168913613
'kon',3,0,0.450927,0.482579,90,15,0.9980017831,0.0134180537,0.004665321,0.450927,0.4892880268,37.5375040378,0.450927,0.4758699732,37.4624959622,0.3388095238,0.0500714286,0.0081428571,0.3442142857,0.0425,0.0129285714,0.0689323143,0.0208406154,0.0083992913,0.0693663058,0.0206321035,0.0130397001,0.0058541666,0.4519305486,0.4863708374,43.5613638541,0.451185287,0.4721526384,43.5111133316,0.397547619,0.0555,0.0113571429,0.4039285714,0.0469047619,0.0173571429,0.08062359,0.0242424137,0.0116001302,0.0812169294,0.0241097413,0.0174226393
'kon',3,1,0.450927,0.482579,90,15,0.9976915926,0.0155033955,0.0053848559,0.450927,0.4903306978,37.5433326533,0.450927,0.4748273022,37.4566673467,0.3384047619,0.0506428571,0.0077857143,0.3446428571,0.0419047619,0.0133095238,0.0689005307,0.0208571412,0.0080530262,0.0694015568,0.0206166318,0.0134091256,0.0067840212,0.4520149795,0.4875041449,43.5637882384,0.4511452792,0.4710833447,43.5084220914,0.3970714286,0.0561428571,0.0108809524,0.404452381,0.0462380952,0.0178333333,0.0805766847,0.0242477437,0.0111378275,0.0812692559,0.024102259,0.017884836
'kon',3,0,0.450927,0.482579,90,20,0.9952679627,0.031819281,0.0110487819,0.450927,0.4984886405,37.5889361237,0.450927,0.4666693595,37.4110638763,0.3352857143,0.0550238095,0.005,0.3481190476,0.0370952381,0.0163333333,0.0686492609,0.0209752657,0.005351763,0.0696834203,0.0204829153,0.0163410162,0.0139155888,0.4524602912,0.4961715801,43.5932483792,0.4506909857,0.4624850894,43.4792905854,0.3933809524,0.0611428571,0.0074047619,0.4085238095,0.0407619048,0.0216666667,0.0802368112,0.0243280322,0.0077645821,0.0816494236,0.0240197266,0.0216048525
