'Participant','Base Color','Trial','U','V','Direction','Frequency','Ratio','ThresholdUV','ThresholdLMS','U1','V1','L1','U2','V2','L2','R1','G1','B1','R2','G2','B2','L1','M1','S1','L2','M2','S2','ThresholdLMS_Corrected','U1_Corrected','V1_Corrected','L1_Corrected','U2_Corrected','V2_Corrected','L2_Corrected','R1_Corrected','G1_Corrected','B1_Corrected','R2_Corrected','G2_Corrected','B2_Corrected','L1_Corrected','M1_Corrected','S1_Corrected','L2_Corrected','M2_Corrected','S2_Corrected'
'mij',2,0,0.225072,0.166347,90,15,0.993603594,0.004160508,0.009992847,0.225072,0.168427254,37.62031742,0.225072,0.164266746,37.37968258,0.117309524,0.140619048,0.349047619,0.116333333,0.135261905,0.359261905,0.074782263,0.085163179,0.342079617,0.074896389,0.08600421,0.352036355,0.012850403,0.225316031,0.15982388,43.92411329,0.225282495,0.155898319,43.68447066,0.137452381,0.152714286,0.437952381,0.136333333,0.14652381,0.451071429,0.088871632,0.10276426,0.429075887,0.089135556,0.10395842,0.441867961
'mij',2,1,0.225072,0.166347,90,15,0.991142387,0.005768527,0.013859556,0.225072,0.169231263,37.66681906,0.225072,0.163462737,37.33318094,0.1175,0.141642857,0.347119048,0.116142857,0.134214286,0.361285714,0.07476349,0.085006545,0.340199744,0.074921395,0.086173138,0.354009212,0.017842077,0.225330126,0.16058428,43.96970578,0.225271622,0.155134601,43.63667468,0.137690476,0.153857143,0.43547619,0.136095238,0.145309524,0.453690476,0.088823242,0.102535726,0.426661286,0.089188487,0.104199735,0.444421843
'mij',2,0,0.225072,0.166347,90,20,0.986748209,0.008649397,0.02077749,0.225072,0.170671699,37.75012841,0.225072,0.162022301,37.24987159,0.117833333,0.143452381,0.343714286,0.115785714,0.132309524,0.364952381,0.074730093,0.084730245,0.336880965,0.074963612,0.086477721,0.357583522,0.026750763,0.225341411,0.161942075,44.0523481,0.225261367,0.153781271,43.55556584,0.138071429,0.155952381,0.431142857,0.135714286,0.143095238,0.458452381,0.088744913,0.102149669,0.422436234,0.089293262,0.10463923,0.449065255
'mij',2,1,0.225072,0.166347,90,20,0.985612111,0.009396322,0.02254788,0.225072,0.171045161,37.77172771,0.225072,0.161648839,37.22827229,0.117904762,0.143904762,0.342857143,0.115714286,0.131809524,0.365904762,0.074718996,0.08465976,0.336045444,0.074977736,0.086556726,0.358511896,0.029082979,0.225342484,0.162298248,44.07461452,0.225254462,0.153424752,43.53300511,0.138166667,0.1565,0.43002381,0.135595238,0.14252381,0.459714286,0.088724997,0.102050902,0.421345184,0.089319817,0.104757514,0.450295833
'mij',2,0,0.225072,0.166347,90,25,0.981403829,0.01217057,0.029256326,0.225072,0.172432285,37.85195068,0.225072,0.160261715,37.14804932,0.118238095,0.145642857,0.339619048,0.115380952,0.129952381,0.36952381,0.074692499,0.084400258,0.332889224,0.075025959,0.086861632,0.36203992,0.037666254,0.225355924,0.163613326,44.15639258,0.225240285,0.152125297,43.45583547,0.138547619,0.15847619,0.425928571,0.135214286,0.140404762,0.464380952,0.088654235,0.101686147,0.417352267,0.089427977,0.105196033,0.45484665
'mij',2,1,0.225072,0.166347,90,25,0.981673628,0.011992352,0.028813793,0.225072,0.172343176,37.84679724,0.225072,0.160350824,37.15320276,0.118214286,0.14552381,0.339833333,0.115404762,0.130071429,0.369285714,0.074693393,0.084416733,0.333098069,0.075022706,0.08684114,0.361807797,0.037129936,0.225356453,0.163522758,44.14998786,0.225242375,0.152202532,43.45938496,0.13852381,0.158333333,0.426190476,0.135238095,0.14052381,0.464095238,0.088656643,0.101706883,0.417607538,0.089420004,0.105167508,0.45456797
'mij',2,0,0.225072,0.166347,135,2,0.99877925,0.000791973,0.001159334,0.224791995,0.166627005,37.52290303,0.225352005,0.166066995,37.47709697,0.116119048,0.139095238,0.3535,0.1175,0.136833333,0.354690476,0.074802673,0.085632322,0.346423769,0.074866279,0.085521719,0.34757606,0.001482703,0.225040849,0.158116027,43.82457177,0.225557144,0.15760602,43.78285194,0.136095238,0.150928571,0.443666667,0.137690476,0.148357143,0.445190476,0.088951647,0.103399116,0.434652276,0.089045435,0.103302992,0.436128884
'mij',2,1,0.225072,0.166347,135,2,0.999144984,0.000554598,0.000811473,0.22487592,0.16654308,37.51603841,0.22526808,0.16615092,37.48396159,0.116333333,0.138761905,0.353690476,0.117285714,0.137166667,0.35452381,0.074815489,0.085618926,0.346608287,0.074855823,0.085539132,0.34741482,0.001019441,0.225117929,0.158038482,43.81851065,0.22548039,0.15768331,43.78888469,0.136333333,0.150547619,0.443904762,0.137452381,0.148738095,0.444952381,0.088967085,0.103387019,0.434883103,0.089029997,0.10331509,0.435898056
'mij',2,0,0.225072,0.166347,135,4,0.998364419,0.001061319,0.001553435,0.224696767,0.166722233,37.53069225,0.225447233,0.165971767,37.46930775,0.115904762,0.13947619,0.353309524,0.117738095,0.136428571,0.354904762,0.074796268,0.085653264,0.346239509,0.074876151,0.085501832,0.34778348,0.001992624,0.224950293,0.158198116,43.82990625,0.225649437,0.157518267,43.7752465,0.135809524,0.151357143,0.443404762,0.13797619,0.147904762,0.445452381,0.088931635,0.103413123,0.434398405,0.089062241,0.103285213,0.436382625
'mij',2,1,0.225072,0.166347,135,4,0.998607643,0.000903382,0.001321664,0.224752606,0.166666394,37.52612488,0.225391394,0.166027606,37.47387512,0.11602381,0.139261905,0.353428571,0.117595238,0.136666667,0.354785714,0.074800781,0.085643442,0.346354793,0.074870531,0.085514616,0.347668314,0.001714346,0.225002287,0.158154817,43.82760425,0.225595498,0.157567391,43.77983746,0.13597619,0.151119048,0.443547619,0.137809524,0.148166667,0.445309524,0.088943929,0.103405165,0.434536862,0.089053154,0.103296943,0.436244298
'mij',2,0,0.225072,0.166347,135,8,0.998586966,0.000916807,0.001344833,0.22474786,0.16667114,37.52651312,0.22539614,0.16602286,37.47348688,0.11602381,0.139285714,0.353404762,0.117619048,0.136642857,0.354785714,0.074801627,0.085643198,0.346331645,0.074871638,0.085511654,0.347668196,0.001714406,0.225000033,0.158160874,43.82991967,0.225602529,0.157567024,43.77978792,0.13597619,0.151142857,0.443547619,0.137833333,0.148142857,0.445309524,0.088947135,0.103408938,0.434536991,0.089054261,0.103293981,0.43624418
'mij',2,1,0.225072,0.166347,135,8,0.997245109,0.001788635,0.002620161,0.224439622,0.166979378,37.55172545,0.225704378,0.165714622,37.44827455,0.115261905,0.14052381,0.352761905,0.118380952,0.135380952,0.355452381,0.074766591,0.085705013,0.34570949,0.074905829,0.085450082,0.348313499,0.003359359,0.224713993,0.1584433,43.85276955,0.225886167,0.15728646,43.75714631,0.135095238,0.152547619,0.442690476,0.138714286,0.146738095,0.446142857,0.088891734,0.103456962,0.43370618,0.089107302,0.10324194,0.437051713
'mij',2,0,0.225072,0.166347,135,10,0.997204226,0.001815216,0.002643561,0.224430224,0.166988776,37.55249414,0.225713776,0.165705224,37.44750586,0.115238095,0.140571429,0.352738095,0.118404762,0.135357143,0.355452381,0.074766329,0.085707732,0.345686459,0.074906936,0.085447119,0.348313382,0.00340585,0.224700549,0.158447811,43.8520396,0.225894718,0.157276335,43.75561977,0.135047619,0.152595238,0.442666667,0.138738095,0.146690476,0.446166667,0.088887159,0.103458871,0.433683138,0.089107563,0.103239221,0.437074744
'mij',2,1,0.225072,0.166347,135,10,0.996652408,0.002174097,0.003176692,0.224303341,0.167115659,37.56287259,0.225840659,0.165578341,37.43712741,0.114928571,0.141071429,0.35247619,0.118714286,0.134833333,0.355738095,0.074751621,0.085732248,0.345432965,0.074920798,0.085422848,0.348590025,0.004077847,0.224584442,0.158564505,43.86117422,0.22601638,0.157160413,43.7465631,0.134690476,0.153166667,0.442333333,0.139119048,0.146095238,0.44652381,0.088866363,0.103481035,0.433360174,0.089131827,0.103218112,0.437420868
'mij',2,0,0.225072,0.166347,135,15,0.995223027,0.003104635,0.004521756,0.223974346,0.167444654,37.58978269,0.226169654,0.165249346,37.41021731,0.114119048,0.142404762,0.351785714,0.11952381,0.1335,0.356428571,0.074716062,0.085799501,0.344764748,0.074956357,0.085355594,0.349258241,0.005861521,0.224279936,0.158868248,43.88719983,0.226322196,0.156856466,43.72175866,0.133761905,0.154666667,0.441428571,0.140071429,0.144547619,0.447452381,0.088810439,0.103534497,0.432483301,0.089188012,0.103161931,0.438320772
'mij',2,1,0.225072,0.166347,135,15,0.993382867,0.004304563,0.006306659,0.223550107,0.167868893,37.6244831,0.226593893,0.164825107,37.3755169,0.113095238,0.144119048,0.350880952,0.120571429,0.131761905,0.357357143,0.074671739,0.08588368,0.343888993,0.075004148,0.08527247,0.350157157,0.008108913,0.223885353,0.15924936,43.91639811,0.226712256,0.156470221,43.68870836,0.132547619,0.156595238,0.440285714,0.141285714,0.142595238,0.448619048,0.088736863,0.103605982,0.431375836,0.089260742,0.103090689,0.439451386
'mij',2,0,0.225072,0.166347,135,20,0.990564058,0.006146965,0.008996483,0.22289872,0.16852028,37.67776259,0.22724528,0.16417372,37.32223741,0.11152381,0.146714286,0.34952381,0.122214286,0.129071429,0.358761905,0.074601989,0.086012505,0.342575473,0.075078734,0.085139017,0.351516751,0.011538033,0.223279625,0.159846578,43.96814944,0.227317426,0.155875938,43.64098133,0.130714286,0.159547619,0.438571429,0.143190476,0.139571429,0.450428571,0.088632358,0.103722237,0.429714956,0.089378009,0.102981613,0.441205025
'mij',2,1,0.225072,0.166347,135,20,0.984898202,0.009866138,0.014445407,0.221583793,0.169835207,37.78531308,0.228560207,0.162858793,37.21468692,0.108357143,0.151952381,0.346809524,0.12552381,0.123619048,0.361642857,0.074464588,0.086276891,0.339948679,0.075229681,0.084873653,0.354305397,0.018557962,0.222057248,0.16104901,44.06543542,0.228533856,0.154675824,43.54334546,0.12702381,0.16547619,0.435095238,0.147047619,0.133404762,0.454166667,0.088417519,0.103949677,0.426346757,0.08961694,0.102766299,0.444828071
'mij',2,0,0.225072,0.166347,135,25,0.982281498,0.011591019,0.016949798,0.220973956,0.170445044,37.83519145,0.229170044,0.162248956,37.16480855,0.106904762,0.154357143,0.345571429,0.127071429,0.121095238,0.36297619,0.074402557,0.086399667,0.338750573,0.075302375,0.08475132,0.355596015,0.021801594,0.22149073,0.161608196,44.11250171,0.229099626,0.154117655,43.4978489,0.125333333,0.168190476,0.4335,0.148857143,0.13052381,0.455904762,0.088318634,0.104053148,0.424801044,0.08972911,0.102664569,0.446512606
'mij',2,1,0.225072,0.166347,135,25,0.985612136,0.009396322,0.013726909,0.221749899,0.169669101,37.77172723,0.228394101,0.163024899,37.22827277,0.108761905,0.151285714,0.347166667,0.125095238,0.124309524,0.361261905,0.074483548,0.086245273,0.340294427,0.075207254,0.084904217,0.353936489,0.017654373,0.222214064,0.160900409,44.0544413,0.228384745,0.154826929,43.55505482,0.1275,0.164738095,0.43552381,0.146571429,0.134166667,0.453666667,0.088446881,0.103921221,0.426761986,0.089583705,0.102786478,0.444343137
'mij',3,0,0.450927,0.482579,0,2,0.998671957,0.000651558,0.00013965,0.451252779,0.482579,37.52491735,0.450601221,0.482579,37.47508265,0.34202381,0.046071429,0.0105,0.340904762,0.046595238,0.0105,0.069209659,0.0207138,0.010683665,0.069077451,0.020758719,0.010685963,0.000164164,0.451900389,0.479297566,43.56554806,0.451233997,0.479250342,43.50641144,0.401333333,0.050952381,0.014309524,0.40002381,0.051571429,0.014333333,0.080989718,0.024148686,0.014463761,0.080838184,0.024206232,0.014489762
'mij',3,1,0.450927,0.482579,0,2,0.998869474,0.000554598,0.000118354,0.451204299,0.482579,37.52120936,0.450649701,0.482579,37.47879064,0.341952381,0.046119048,0.0105,0.341,0.046571429,0.0105,0.06920313,0.020718915,0.010683888,0.0690915,0.020758188,0.01068588,0.000141101,0.451852479,0.479298507,43.56143702,0.451282026,0.479249406,43.5105242,0.401238095,0.051,0.014309524,0.400119048,0.05152381,0.014333333,0.080978875,0.024152991,0.014463974,0.080849027,0.024201927,0.01448955
'mij',3,0,0.450927,0.482579,0,4,0.998385986,0.000791973,0.000167073,0.451322986,0.482579,37.5302872,0.450531014,0.482579,37.4697128,0.342142857,0.046,0.0105,0.340785714,0.046666667,0.0105,0.069221609,0.020706533,0.010683335,0.069065501,0.020765987,0.010686293,0.000198878,0.451972235,0.479296155,43.57171438,0.451161935,0.479251746,43.50024206,0.40147619,0.050880952,0.014309524,0.399880952,0.051642857,0.014333333,0.081005981,0.024142229,0.014463443,0.080821921,0.024212689,0.014490081
'mij',3,1,0.450927,0.482579,0,4,0.998485278,0.000743215,0.000155407,0.451298607,0.482579,37.52842256,0.450555393,0.482579,37.47157744,0.342095238,0.04602381,0.0105,0.340833333,0.046642857,0.0105,0.069216188,0.020708685,0.010683441,0.069070922,0.020763835,0.010686187,0.000187295,0.451948289,0.479296626,43.56965897,0.451185958,0.479251278,43.50229855,0.401428571,0.050904762,0.014309524,0.399928571,0.051619048,0.014333333,0.08100056,0.024144382,0.014463549,0.080827342,0.024210537,0.014489974
'mij',3,0,0.450927,0.482579,0,8,0.999008827,0.000486203,0.000104706,0.451170101,0.482579,37.51859371,0.450683899,0.482579,37.48140629,0.341880952,0.046142857,0.0105,0.341047619,0.04652381,0.0105,0.069193396,0.020720257,0.010683983,0.069093715,0.020752263,0.010685645,0.000122341,0.451824918,0.479297111,43.55720736,0.451309667,0.479250809,43.51475499,0.401166667,0.05102381,0.014309524,0.400190476,0.0515,0.014333333,0.08096914,0.024154333,0.014464068,0.080858762,0.024200585,0.014489456
'mij',3,1,0.450927,0.482579,0,8,0.998409602,0.000780376,0.000166781,0.451317188,0.482579,37.52984369,0.450536812,0.482579,37.47015631,0.342142857,0.04602381,0.0105,0.340809524,0.046642857,0.0105,0.069224815,0.020710306,0.010683464,0.069066609,0.020763024,0.010686175,0.000194755,0.451951885,0.479298492,43.57183296,0.45118232,0.479249407,43.50012399,0.401452381,0.050904762,0.014309524,0.399904762,0.051619048,0.014333333,0.081004874,0.024145192,0.014463561,0.080823028,0.024209726,0.014489963
'mij',3,0,0.450927,0.482579,0,10,0.998305354,0.000831571,0.000174617,0.451342786,0.482579,37.53180156,0.450511214,0.482579,37.46819844,0.342166667,0.046,0.0105,0.340761905,0.046666667,0.0105,0.069225923,0.020707343,0.010683346,0.069061187,0.020765176,0.010686281,0.000206339,0.45197583,0.479298021,43.57388834,0.451158296,0.479249875,43.49806747,0.4015,0.050880952,0.014309524,0.399857143,0.051642857,0.014333333,0.081010295,0.02414304,0.014463455,0.080817607,0.024211878,0.014490069
'mij',3,1,0.450927,0.482579,0,10,0.998812981,0.000582328,0.000124184,0.451218164,0.482579,37.52226982,0.450635836,0.482579,37.47773018,0.34197619,0.046095238,0.0105,0.34097619,0.046571429,0.0105,0.069204238,0.020715952,0.010683771,0.069087186,0.020757378,0.010685869,0.000148551,0.45185608,0.479300374,43.56361108,0.451278393,0.479247535,43.5083497,0.401261905,0.051,0.014309524,0.400095238,0.05152381,0.014333333,0.080983189,0.024153801,0.014463985,0.080844713,0.024201117,0.014489539
'mij',3,0,0.450927,0.482579,0,15,0.995050802,0.002432563,0.000512605,0.452143281,0.482579,37.59302767,0.449710719,0.482579,37.40697233,0.343547619,0.045333333,0.01047619,0.339404762,0.047333333,0.0105,0.069383985,0.020644682,0.010657122,0.068905079,0.020824631,0.01068924,0.000614553,0.452755022,0.479290427,43.64833637,0.450373522,0.479257363,43.42354079,0.403142857,0.050142857,0.014309524,0.398238095,0.052404762,0.014333333,0.081208549,0.024081991,0.014460248,0.080626873,0.024277511,0.014493416
'mij',3,1,0.450927,0.482579,0,15,0.995575501,0.002174097,0.000461863,0.452014048,0.482579,37.58314329,0.449839952,0.482579,37.41685671,0.343333333,0.045452381,0.01047619,0.339619048,0.047214286,0.0105,0.069361193,0.020656254,0.010657664,0.068927872,0.020813059,0.010688698,0.00054488,0.452632122,0.479290915,43.63589142,0.450497706,0.479256896,43.4360038,0.402857143,0.050261905,0.014309524,0.3985,0.052285714,0.014333333,0.081172815,0.024091132,0.014460755,0.080658293,0.02426756,0.014492898
'mij',3,0,0.450927,0.482579,0,20,0.990688006,0.00458696,0.000966944,0.45322048,0.482579,37.67541663,0.44863352,0.482579,37.32458337,0.345380952,0.044452381,0.01047619,0.337571429,0.048214286,0.01052381,0.069597512,0.020567478,0.010653232,0.068693912,0.020905852,0.010716407,0.001153601,0.453796395,0.479279518,43.74749899,0.449304624,0.479211702,43.32487497,0.405309524,0.049119048,0.014309524,0.396095238,0.053380952,0.014357143,0.08146323,0.023993493,0.014455746,0.080372453,0.024363289,0.01452095
'mij',3,1,0.450927,0.482579,0,20,0.991673297,0.004099584,0.000864166,0.452976792,0.482579,37.65677841,0.448877208,0.482579,37.34322159,0.34497619,0.044642857,0.01047619,0.338,0.048,0.01052381,0.069549828,0.020583886,0.010654069,0.068742703,0.020886481,0.010715453,0.001029337,0.453555227,0.479282358,43.72479795,0.449582203,0.479262968,43.34679973,0.404809524,0.049357143,0.014309524,0.396595238,0.053142857,0.014333333,0.081404704,0.024014206,0.014456795,0.080428619,0.02433856,0.014496623
'mij',3,0,0.450927,0.482579,0,25,0.986272578,0.006777029,0.001426571,0.454315514,0.482579,37.75916802,0.447538486,0.482579,37.24083198,0.347261905,0.043547619,0.01047619,0.335738095,0.049095238,0.01052381,0.06981646,0.020488121,0.010649236,0.068480385,0.020983056,0.010720297,0.001704116,0.454871868,0.479325749,43.85009257,0.44825881,0.479218086,43.2231245,0.40752381,0.048119048,0.014285714,0.393928571,0.054380952,0.014357143,0.081727385,0.023906373,0.014428118,0.080114565,0.024448013,0.014525323
'mij',3,1,0.450927,0.482579,0,25,0.986472227,0.006677791,0.001405326,0.454265895,0.482579,37.75537305,0.447588105,0.482579,37.24462695,0.347166667,0.043571429,0.01047619,0.335809524,0.049047619,0.01052381,0.069802411,0.020488653,0.010649319,0.068486914,0.020977941,0.010720073,0.001680833,0.454824571,0.479326693,43.84599038,0.448307461,0.479217154,43.2272457,0.407428571,0.048166667,0.014285714,0.39402381,0.054333333,0.014357143,0.081716543,0.023910678,0.01442833,0.080125408,0.024443709,0.014525111
'mij',3,0,0.450927,0.482579,45,2,0.999160296,0.00056284,0.000155309,0.451125994,0.482777994,37.51575106,0.450728006,0.482380006,37.48424894,0.341714286,0.046285714,0.010428571,0.341214286,0.046380952,0.010571429,0.069175357,0.020725172,0.010614843,0.069111753,0.020747347,0.010754785,0.000182522,0.45175791,0.479477278,43.55563226,0.451376898,0.479070654,43.51633219,0.40097619,0.051214286,0.014238095,0.400380952,0.051309524,0.014404762,0.0809532,0.024165984,0.014395175,0.080874702,0.024188934,0.014558348
'mij',3,1,0.450927,0.482579,45,2,0.998280636,0.00115297,0.000313284,0.451334636,0.482986636,37.53226581,0.450519364,0.482171364,37.46773419,0.342,0.046238095,0.010357143,0.340952381,0.046452381,0.010642857,0.069213629,0.0207153,0.01054489,0.069081001,0.020761802,0.010824879,0.000406786,0.451982962,0.479704247,43.57365413,0.451151878,0.478843725,43.49830582,0.401285714,0.051142857,0.014119048,0.400071429,0.051380952,0.0145,0.080987861,0.024145116,0.014278548,0.080837682,0.024205785,0.014651698
'mij',3,0,0.450927,0.482579,45,4,0.998417202,0.001061319,0.000307445,0.451302233,0.482954233,37.52970096,0.450551767,0.482203767,37.47029904,0.341952381,0.046238095,0.010357143,0.341,0.046428571,0.010642857,0.069205002,0.02071368,0.010544867,0.069086422,0.02075965,0.010824773,0.00037991,0.451943772,0.479646674,43.57014695,0.451159149,0.478847502,43.50265482,0.401238095,0.051142857,0.014142857,0.400119048,0.051380952,0.0145,0.080981593,0.024147512,0.014301803,0.080846309,0.024207406,0.014651721
'mij',3,1,0.450927,0.482579,45,4,0.997696562,0.00154509,0.000437233,0.451473272,0.483125272,37.54323926,0.450380728,0.482032728,37.45676074,0.342166667,0.046190476,0.010285714,0.340785714,0.04647619,0.010690476,0.069230333,0.020701377,0.010474878,0.069058731,0.020767936,0.010871483,0.000557591,0.452144881,0.479874156,43.58611219,0.450990043,0.478673911,43.48584282,0.4015,0.051095238,0.014047619,0.399857143,0.051428571,0.014571429,0.081013192,0.024132813,0.01420856,0.08081235,0.024218088,0.014721686
'mij',3,0,0.450927,0.482579,45,8,0.998255107,0.001170104,0.000313284,0.451340694,0.482992694,37.53274531,0.450513306,0.482165306,37.46725469,0.342,0.046238095,0.010357143,0.340952381,0.046452381,0.010642857,0.069213629,0.0207153,0.01054489,0.069081001,0.020761802,0.010824879,0.000408268,0.451982962,0.479704247,43.57365413,0.451148241,0.478841836,43.49613131,0.401285714,0.051142857,0.014119048,0.400047619,0.051380952,0.0145,0.080987861,0.024145116,0.014278548,0.080833368,0.024204975,0.014651686
'mij',3,1,0.450927,0.482579,45,8,0.996914382,0.002070569,0.000570244,0.451659057,0.483311057,37.55794473,0.450194943,0.481846943,37.44205527,0.342404762,0.046142857,0.010238095,0.340547619,0.04652381,0.010761905,0.069262338,0.020693901,0.01042818,0.069029086,0.020779429,0.01094146,0.000717233,0.452317568,0.480049588,43.6050911,0.450817275,0.478498406,43.46685504,0.401785714,0.051047619,0.01397619,0.399571429,0.05147619,0.014642857,0.081051464,0.024122941,0.014138606,0.080774078,0.02422796,0.014791639
'mij',3,0,0.450927,0.482579,45,10,0.996712287,0.002206406,0.000618995,0.451707082,0.483359082,37.56174613,0.450146918,0.481798918,37.43825387,0.342452381,0.046142857,0.010214286,0.34047619,0.046547619,0.010785714,0.069268606,0.020691505,0.010404925,0.069021711,0.020784788,0.010964832,0.00076709,0.452377141,0.480104839,43.6084791,0.450757763,0.47844322,43.46346442,0.401857143,0.05102381,0.013952381,0.3995,0.0515,0.014666667,0.081058839,0.024117582,0.014115234,0.080766703,0.024233319,0.014815012
'mij',3,1,0.450927,0.482579,45,10,0.998362444,0.001098067,0.000309004,0.451315225,0.482967225,37.53072934,0.450538775,0.482190775,37.46927066,0.341952381,0.046238095,0.010357143,0.34097619,0.046428571,0.010642857,0.069205002,0.02071368,0.010544867,0.069082108,0.02075884,0.010824761,0.000403949,0.451979365,0.479702398,43.57148008,0.451155514,0.478845614,43.50048032,0.401261905,0.051142857,0.014119048,0.400095238,0.051380952,0.0145,0.080983547,0.024144306,0.014278536,0.080841995,0.024206596,0.014651709
'mij',3,0,0.450927,0.482579,45,15,0.995805859,0.002815995,0.0007769,0.451922605,0.483574605,37.5788054,0.449931395,0.481583395,37.4211946,0.342738095,0.046071429,0.010142857,0.340214286,0.046595238,0.010857143,0.069303672,0.02067786,0.010334842,0.068987752,0.02079547,0.011034797,0.00097177,0.452585449,0.480336029,43.62878914,0.4505495,0.478212098,43.44314105,0.402166667,0.05097619,0.013857143,0.399190476,0.051547619,0.014761905,0.081099065,0.024104504,0.014022014,0.080726477,0.024246397,0.014908232
'mij',3,1,0.450927,0.482579,45,15,0.995444498,0.003059173,0.000853743,0.452008581,0.483660581,37.58561067,0.449845419,0.481497419,37.41438933,0.342857143,0.046047619,0.010095238,0.340095238,0.046619048,0.010880952,0.069317314,0.020670105,0.010288215,0.06897175,0.020799208,0.011058147,0.001069598,0.452684258,0.480448905,43.63568309,0.450450874,0.478099425,43.43624113,0.402285714,0.050952381,0.013809524,0.399071429,0.051571429,0.014809524,0.081112708,0.024096749,0.013975387,0.080712834,0.024254152,0.014954859
'mij',3,0,0.450927,0.482579,45,20,0.987958368,0.008116896,0.002272508,0.453796756,0.485448756,37.72714821,0.448057244,0.479709244,37.27285179,0.345119048,0.045595238,0.009452381,0.337833333,0.047071429,0.011547619,0.069602481,0.02056695,0.009658354,0.068688943,0.020906379,0.011711285,0.002812965,0.454516001,0.482344203,43.80306005,0.448620045,0.476205424,43.26860819,0.405,0.050428571,0.013,0.396380952,0.052095238,0.015619048,0.081453697,0.023969555,0.013182412,0.080376159,0.024382156,0.015747845
'mij',3,1,0.450927,0.482579,45,20,0.993276774,0.004519791,0.001266068,0.452524988,0.484176988,37.62648569,0.449329012,0.480981012,37.37351431,0.3435,0.045928571,0.009904762,0.339428571,0.046761905,0.011071429,0.069398874,0.020640986,0.010101658,0.068889082,0.02083129,0.011244822,0.00158063,0.453208349,0.480965535,43.68379238,0.449895084,0.477529292,43.38892219,0.403071429,0.050785714,0.013595238,0.398285714,0.051738095,0.015071429,0.081211378,0.02406093,0.013765362,0.080618884,0.024298005,0.01521144
'mij',3,0,0.450927,0.482579,45,25,0.984430901,0.010513396,0.002943861,0.454644047,0.486296047,37.7942109,0.447209953,0.478861953,37.2057891,0.346190476,0.045357143,0.009142857,0.336738095,0.047309524,0.011857143,0.069733857,0.020513469,0.009354969,0.068553253,0.02095905,0.012014659,0.003652911,0.455403709,0.483258934,43.87952232,0.447733715,0.475292398,43.19194561,0.406261905,0.050190476,0.012619048,0.395119048,0.052357143,0.01602381,0.081612503,0.023910507,0.012809286,0.080222918,0.024448995,0.016144379
'mij',3,1,0.450927,0.482579,45,25,0.976299069,0.016070899,0.004495645,0.456608921,0.488260921,37.94972186,0.445245079,0.476897079,37.05027814,0.348690476,0.044857143,0.008428571,0.334238095,0.047809524,0.012571429,0.070048669,0.020398822,0.008655132,0.068238441,0.021073698,0.012714496,0.005614921,0.457437789,0.485383274,44.06265698,0.445706944,0.473174693,43.0103189,0.409214286,0.049619048,0.011690476,0.392166667,0.052904762,0.016928571,0.081978418,0.023763786,0.011899779,0.079851438,0.024587925,0.017030479
'mij',3,0,0.450927,0.482579,90,2,1.000112164,0.00056284,0.000187079,0.450927,0.48286042,37.49789704,0.450927,0.48229758,37.50210296,0.341333333,0.0465,0.010404762,0.341619048,0.046190476,0.010595238,0.069132833,0.020742147,0.010592543,0.069161797,0.020734956,0.010777226,0.000281943,0.451598727,0.479585646,43.53109883,0.45153614,0.478962775,43.54086663,0.4005,0.051428571,0.014166667,0.400857143,0.051095238,0.014452381,0.080888702,0.024171684,0.014326272,0.08093684,0.024179218,0.014603973
'mij',3,1,0.450927,0.482579,90,2,1.000241271,0.001210619,0.000421571,0.450927,0.483184309,37.49547672,0.450927,0.481973691,37.50452328,0.341142857,0.046666667,0.010285714,0.341785714,0.046,0.010714286,0.069108968,0.020741992,0.010476965,0.069178143,0.020730528,0.010892663,0.000561795,0.451610723,0.479932241,43.52929193,0.451524228,0.47861772,43.54267232,0.400309524,0.051642857,0.01402381,0.401047619,0.050880952,0.014595238,0.080868889,0.024175058,0.014187674,0.080956653,0.024175844,0.014742571
'mij',3,0,0.450927,0.482579,90,4,1.000244857,0.00122861,0.000421571,0.450927,0.483193305,37.49540949,0.450927,0.481964695,37.50459051,0.341142857,0.046666667,0.010285714,0.341785714,0.046,0.010714286,0.069108968,0.020741992,0.010476965,0.069178143,0.020730528,0.010892663,0.000561795,0.451610723,0.479932241,43.52929193,0.451524228,0.47861772,43.54267232,0.400309524,0.051642857,0.01402381,0.401047619,0.050880952,0.014595238,0.080868889,0.024175058,0.014187674,0.080956653,0.024175844,0.014742571
'mij',3,1,0.450927,0.482579,90,4,1.00030794,0.00154509,0.000561462,0.450927,0.483351545,37.49422701,0.450927,0.481806455,37.50577299,0.341071429,0.046761905,0.010214286,0.341880952,0.045904762,0.010785714,0.069101772,0.020742602,0.010407613,0.069189653,0.020730727,0.010962027,0.000703856,0.451621498,0.480101815,43.52506754,0.451513533,0.478449412,43.54689538,0.400190476,0.051738095,0.013952381,0.401166667,0.050785714,0.014666667,0.080853066,0.024174048,0.014118299,0.080972477,0.024176854,0.014811946
